Vehicle Type,Fuel Type,Engine Size,Age of Vehicle,Mileage,Speed,Acceleration,Road Type,Traffic Conditions,Temperature,Humidity,Wind Speed,Air Pressure,CO2 Emissions,NOx Emissions,PM2.5 Emissions,VOC Emissions,SO2 Emissions,Emission Level
Truck,Electric,5.616209156,0,44327,24.49515416,0.998597585,City,Free flow,-9.04258544,47.78372965,8.665150168,997.6408353,125.8657961,1.473941162,0.180123286,0.059205196,0.080068946,Low
Car,Hybrid,1.989119254,25,113209,95.74833107,3.783644069,Rural,Moderate,-8.940795289,94.5970836,11.148566,1047.830104,53.27654119,0.202047836,0.136354896,0.031303118,0.05006696,Low
Bus,Electric,4.098691182,8,196591,4.472246732,4.558870846,Highway,Free flow,13.92436706,81.9986559,2.05453273,1003.764202,126.0649129,0.505318143,0.098875387,0.0897788,0.071968552,Low
Car,Hybrid,1.954794528,26,18409,96.7472789,2.209335619,Rural,Moderate,17.09514401,2.703968975,13.75291235,1038.636082,387.3379796,0.716686644,0.143842945,0.091767533,0.088507399,High
Car,Electric,2.472683946,6,150589,3.19743494,1.223110391,Highway,Heavy,3.744474085,78.2963251,9.736773611,994.7220652,92.1570386,0.206218182,0.011279893,0.074019953,0.040998717,Low
Car,Electric,5.209818866,22,15327,78.81945746,1.995883511,City,Free flow,17.58377668,17.05576379,10.18476604,1012.202301,231.1022158,1.672031795,0.071448222,0.02501498,0.079099074,Medium
Motorcycle,Electric,4.5900795,10,55344,9.45234167,1.250387363,Highway,Heavy,15.80546165,57.1111333,16.93984297,1003.574032,157.4550631,0.24557448,0.157573162,0.095683305,0.050768613,Medium
Truck,Electric,1.296076242,22,265815,30.14706232,0.006196879,Rural,Free flow,7.461027739,80.65175378,15.44642219,971.9877319,297.228496,0.490248385,0.173212593,0.076560959,0.065626581,Medium
Car,Petrol,3.029250509,1,201549,86.62960192,3.252283059,Rural,Free flow,22.58873183,56.1288423,10.70385082,1026.379829,280.1985507,0.705949844,0.162035296,0.019232632,0.084542573,Medium
Truck,Petrol,0.951682771,1,91908,33.64857596,0.21263321,City,Heavy,37.89686083,40.3860726,7.102126536,955.4805574,492.3290924,0.730677807,0.148929052,0.06227074,0.036879126,High
Truck,Hybrid,3.300628762,5,209074,61.34086185,1.051953701,City,Free flow,14.54013472,32.12676368,8.928708841,986.2411746,397.7960335,0.603699889,0.104540746,0.065645391,0.085464756,High
Motorcycle,Diesel,4.244656861,22,50756,109.8297923,3.612247781,City,Moderate,29.30253796,30.51002406,7.015273424,1036.990271,472.2483043,1.959338252,0.04602354,0.063290803,0.028488057,High
Car,Petrol,1.416213643,18,176031,5.956122484,3.32862507,Rural,Free flow,2.379828179,83.74275044,3.032108334,1000.268376,310.0812216,1.925559634,0.03105227,0.058164654,0.048034893,High
Bus,Electric,2.302201682,28,159152,97.32957525,0.36664456,City,Heavy,28.09752968,82.5050898,12.9155195,957.7645477,382.0016142,1.278568239,0.185558938,0.016262482,0.034780647,High
Motorcycle,Hybrid,2.868750453,19,286688,7.832639828,3.300273705,Highway,Heavy,22.44529773,82.33766483,13.83030005,970.7530254,452.7844584,0.337715488,0.050051306,0.027657225,0.011465058,High
Motorcycle,Hybrid,5.581561328,13,76347,15.21538132,4.652874448,Rural,Free flow,21.984889,28.27290124,19.42420069,960.963953,68.48195028,1.442686278,0.056602678,0.093910458,0.011062245,Low
Bus,Hybrid,5.96492608,27,18733,14.31829247,0.372512345,City,Moderate,34.65176702,79.89177712,9.114089516,977.7633307,461.9525797,1.95332815,0.147134906,0.079436712,0.027579525,High
Bus,Electric,1.033538755,2,48093,119.292274,2.078441138,City,Heavy,1.667512748,3.663484158,19.94584826,966.5311831,145.2966367,1.996837188,0.153614723,0.060938847,0.068153724,Low
Car,Hybrid,4.757241202,6,178114,21.62235832,3.647169451,Highway,Heavy,8.422505855,20.6456262,3.74197171,1021.195078,367.2572473,1.27154873,0.087555721,0.062641685,0.057267881,High
Bus,Electric,2.732965145,6,184588,107.6114216,3.338615016,Rural,Free flow,-5.846627149,51.45029893,13.13261666,1015.942631,398.0034029,0.458313598,0.024259379,0.036897716,0.038677816,High
Motorcycle,Electric,2.840782568,3,95595,118.9118596,1.132552712,City,Moderate,26.30599884,40.67461626,19.89537286,963.5078867,99.19670012,1.680194418,0.102046744,0.039094331,0.049957292,Low
Car,Petrol,4.722177861,28,37487,46.05417245,0.815336387,City,Free flow,32.19336426,11.18882568,12.80649939,994.4990833,478.8949589,1.283248693,0.164417456,0.021669373,0.070818368,High
Motorcycle,Diesel,5.575817447,22,40849,75.72582522,3.92123502,Rural,Moderate,10.29167518,4.172045986,9.047397917,979.5841579,466.9516249,0.959044766,0.177574097,0.093571609,0.09003367,High
Car,Hybrid,5.744828691,4,245730,93.49095045,4.781223276,Highway,Free flow,7.841340923,61.11711362,10.30504602,983.7215969,344.5487512,0.38494889,0.133541142,0.069046843,0.033320366,High
Car,Petrol,3.801037447,16,76400,47.11740982,3.837917338,Highway,Moderate,22.93259279,31.34812838,16.91022277,1007.597977,119.8981144,0.555599431,0.140069459,0.034192431,0.089214959,Low
Bus,Electric,2.657030028,25,129120,19.41769686,4.816022411,Highway,Moderate,-6.220476961,1.596173026,18.78220992,1039.868905,304.7227523,1.199468251,0.014519194,0.074145697,0.046956147,High
Car,Electric,4.895255246,3,90930,52.05152926,3.024977121,City,Free flow,4.692094807,43.08946303,9.078530623,1039.732502,204.8651792,0.595244896,0.050495117,0.086730678,0.040125712,Medium
Motorcycle,Hybrid,2.105207193,22,199969,92.6265174,4.645494303,City,Heavy,8.310639927,30.67671161,15.44740057,991.3021496,468.8439511,1.007969048,0.151933203,0.073083287,0.061174371,High
Car,Electric,3.73318495,12,291162,93.69153153,3.452178473,City,Moderate,15.9295142,57.66073499,18.6737684,989.3195151,232.9950846,1.459605315,0.110795712,0.035093841,0.042040142,Medium
Car,Diesel,2.664608,15,283175,27.66465506,4.544423751,Highway,Free flow,13.82846097,92.98139601,5.642411514,1001.797587,362.1872089,1.975988375,0.12152431,0.029621062,0.036172744,High
Motorcycle,Electric,4.214481583,15,196236,20.99587679,0.80794484,Rural,Heavy,0.434021139,30.78663361,9.863211885,997.4115007,336.6567963,0.183432331,0.163973641,0.019637848,0.090993393,High
Truck,Diesel,2.050074347,1,243551,110.4672843,4.077826079,Highway,Moderate,17.03939369,99.71365183,19.9083511,956.1785024,171.9568737,1.613863774,0.137200658,0.046184003,0.046468051,Medium
Car,Electric,1.796283318,17,16719,5.279883667,0.983729005,City,Heavy,36.29343454,8.604484732,7.069571304,1007.874945,290.9735788,0.342944861,0.089780726,0.093322199,0.023633862,Medium
Motorcycle,Petrol,5.574843251,0,271862,88.16861709,0.13714551,Highway,Free flow,-8.645605485,8.82781634,12.39375912,1008.473246,234.4910732,1.892713437,0.195063362,0.02795273,0.048912283,Medium
Car,Diesel,1.329379151,17,56,5.570566254,2.58793067,Rural,Moderate,24.01532862,71.2959936,13.14063112,995.0337409,218.5824985,1.562925113,0.055934695,0.05324222,0.036026638,Medium
Bus,Diesel,3.43098112,25,243349,100.5480061,1.591258903,Highway,Heavy,21.23545136,74.86318102,3.082968539,991.3964743,438.8024556,0.855921102,0.07458654,0.010895374,0.056119339,High
Truck,Petrol,1.948434471,29,146424,108.6497776,0.217656809,Rural,Heavy,36.22134774,42.28711953,16.13234051,1043.894574,112.8912597,1.073915281,0.136844957,0.085949599,0.06784001,Low
Truck,Electric,1.002435809,7,219420,35.69029491,4.901521894,Rural,Heavy,22.26724702,28.60475966,8.258012185,1010.0824,234.6772766,1.38573535,0.054086531,0.065921667,0.011387044,Medium
Motorcycle,Diesel,0.987297855,10,262865,8.872277222,3.332330477,Rural,Free flow,21.24213562,79.40020724,10.00646827,1031.627944,53.03860397,1.165942265,0.082296062,0.038846413,0.080899786,Low
Truck,Petrol,1.711153215,23,40194,57.68214436,4.509060866,Rural,Free flow,28.490283,95.62389447,12.8568494,1045.384106,167.8506457,1.962087787,0.141352953,0.021517055,0.052110885,Medium
Bus,Electric,5.307205843,23,177628,35.81556441,4.995412929,Rural,Moderate,3.390297441,98.99018933,8.209693887,1031.010169,329.7860528,1.997388844,0.074235273,0.066714888,0.058774006,High
Motorcycle,Diesel,2.268889469,14,240455,50.05633714,1.959833683,Rural,Free flow,19.78661312,63.44540802,6.501649313,1044.297957,89.3850229,0.208388468,0.020873228,0.058286351,0.022369717,Low
Car,Hybrid,5.742387687,15,79882,79.79825442,1.273685144,Rural,Free flow,15.97105547,74.0114732,10.92861456,1025.929358,172.0315368,1.48298519,0.116398229,0.098525718,0.049346172,Medium
Bus,Electric,3.824435924,16,196867,25.17912431,0.919421963,Highway,Free flow,11.92362533,82.2246595,6.935698684,967.0120522,446.1029694,1.518886078,0.156323648,0.052238156,0.054298801,High
Truck,Petrol,3.070393787,16,151944,42.83418834,2.575935539,Highway,Heavy,-6.025641632,79.88698178,8.682594477,972.6930423,361.3259066,1.601252335,0.151141828,0.024233487,0.013694246,High
Motorcycle,Diesel,3.81646194,11,205399,93.90749884,3.030403888,Rural,Moderate,4.631442901,99.33923028,2.168150177,969.3895251,81.62993872,1.842451595,0.128007071,0.086270897,0.025874495,Low
Motorcycle,Electric,3.486831603,9,73072,77.25143399,2.36211368,Rural,Heavy,3.9990857,81.04318522,16.89486123,982.2126089,496.5709152,1.227398515,0.155397628,0.090513716,0.043057714,High
Truck,Petrol,4.74563652,19,123919,39.15305894,1.936260074,City,Free flow,26.21254786,66.25724293,8.234144505,985.4992796,475.3137169,0.583632141,0.047872009,0.019258454,0.026141387,High
Motorcycle,Electric,2.268979543,5,229358,79.71619203,0.841362817,Highway,Free flow,36.03280676,37.62159397,1.655680151,1031.118198,113.7604376,1.376170416,0.149451727,0.084423108,0.038834766,Low
Bus,Diesel,2.635862036,7,44537,91.83755075,2.209298119,Rural,Free flow,1.539361144,59.79866065,15.80047502,986.0851966,464.8407984,0.713612634,0.019486474,0.033520712,0.089068067,High
Truck,Electric,5.449290373,12,109254,71.09826971,0.426215685,City,Free flow,-6.268803055,88.03594505,0.392506227,1022.721868,297.4746892,0.75080274,0.150610082,0.058446364,0.066215875,Medium
Bus,Diesel,5.721573868,1,231735,28.7396199,4.325238794,Rural,Moderate,39.99784772,30.54800629,11.98692401,1040.381677,468.2214658,1.264621026,0.019634279,0.063380362,0.059457667,High
Motorcycle,Petrol,5.441302783,28,72941,0.029434861,0.23451326,Rural,Heavy,24.56026651,3.065255497,14.05327519,961.4553416,485.6228462,0.649206163,0.156581312,0.090551584,0.08601745,High
Truck,Electric,2.981129569,18,163277,96.34189284,1.903230309,Rural,Moderate,34.32354235,32.71822078,3.824208151,950.0261253,362.103606,1.419562106,0.178136859,0.024201081,0.031296086,High
Car,Electric,4.857900616,21,221016,98.71602664,0.500689345,Rural,Moderate,-2.806029207,96.0230059,2.625188584,1038.86586,181.083982,1.720920897,0.167517728,0.011772601,0.097848069,Medium
Bus,Electric,3.276945813,9,17645,83.71254017,3.874902497,Rural,Heavy,30.03840206,79.40675712,2.27766055,973.8256182,466.0958634,1.972411113,0.076223692,0.063709919,0.029747636,High
Motorcycle,Electric,3.387207231,3,112661,9.189711764,1.563684894,Rural,Heavy,30.6661873,18.71398807,19.8665998,965.343775,308.0652976,0.419956433,0.195275178,0.066670341,0.054312129,High
Bus,Electric,1.864336567,11,161503,70.2266745,0.565528063,Rural,Heavy,-2.4255537,1.200097591,15.1017365,979.5208777,203.6936698,0.965162035,0.10849842,0.096879268,0.096735662,Medium
Bus,Hybrid,3.873877577,17,60914,98.52248055,2.657456494,Rural,Moderate,-1.929790995,66.91194149,6.254209407,968.6026108,257.017076,1.50726834,0.082055089,0.018995145,0.040024656,Medium
Bus,Electric,1.767906668,6,17882,46.76019841,4.581385036,City,Moderate,4.772560806,57.90087238,6.711153511,1029.3652,232.7909088,1.197039095,0.120639611,0.04670043,0.025034994,Medium
Car,Petrol,2.524136435,19,209611,23.76008811,4.543224356,City,Heavy,0.839372382,8.298198093,12.97249509,1013.450802,470.8805057,0.222730804,0.067937304,0.074003943,0.046652418,High
Motorcycle,Electric,5.246157048,23,221714,70.51527567,1.248255206,Rural,Moderate,38.7704954,96.59964264,9.153439171,966.7304288,418.9248747,0.761289021,0.043878373,0.060040829,0.030961103,High
Bus,Electric,1.876794208,23,144051,99.15679528,3.59829838,City,Moderate,8.147191682,61.77932041,5.426802881,1008.356377,64.11867881,1.608090475,0.041034939,0.095860016,0.077356758,Low
Motorcycle,Petrol,1.170023083,22,100513,5.864395045,0.151420964,City,Free flow,28.06532059,65.15209809,1.141932131,970.8091057,54.43504765,1.036363295,0.04219715,0.017979507,0.092832308,Low
Motorcycle,Electric,1.158839482,25,44828,71.63414606,0.659258983,Highway,Moderate,30.25254017,85.35977949,15.6770729,969.7555972,81.21859642,1.41930582,0.053375757,0.023156581,0.087111809,Low
Motorcycle,Hybrid,5.692079507,24,138300,77.18085544,2.497361852,Highway,Free flow,9.297044358,33.70632686,17.76451731,1009.5447,324.6740961,1.316986112,0.178426659,0.065274361,0.022897027,High
Bus,Diesel,3.435986277,3,205908,72.28404472,1.143782172,Rural,Free flow,24.12927771,55.82529849,4.119185722,1016.468704,416.5158947,1.892356644,0.0868952,0.06659622,0.09559012,High
Bus,Diesel,2.928942773,6,120354,78.00404211,3.99130927,City,Moderate,-4.609992955,57.61883271,1.268102284,984.6202052,281.7268229,1.730513431,0.010018601,0.051900451,0.076204734,Medium
Truck,Diesel,5.016568621,9,106500,75.76503691,4.65536086,City,Free flow,9.848102574,96.73555573,2.372510114,1026.340758,290.6245469,0.753220495,0.067737348,0.076617613,0.078236171,Medium
Motorcycle,Diesel,5.146294825,25,70908,15.6484662,0.021666582,Rural,Heavy,38.365533,13.14864995,8.285186235,1033.721449,158.1901208,1.045626361,0.199259598,0.040114749,0.059491394,Medium
Motorcycle,Diesel,2.527393372,14,245377,28.19241323,1.164579148,Rural,Heavy,-1.573467304,75.8913072,5.986964945,1041.63442,256.6815289,1.005115107,0.149877472,0.034653431,0.043613547,Medium
Car,Electric,4.406813899,11,27785,74.27928063,2.19776673,Rural,Moderate,9.285565235,57.51512085,1.469156318,1012.605993,165.5807253,0.630002217,0.105729607,0.026902713,0.032689022,Medium
Truck,Diesel,4.809838642,0,255333,2.123179336,2.815396442,Highway,Moderate,29.52607549,84.5379032,9.097374878,972.002489,173.3057943,1.280055254,0.034197957,0.0645918,0.052352093,Medium
Motorcycle,Diesel,4.204183572,19,71997,76.16934225,4.579513888,Highway,Heavy,23.27116275,83.19517295,4.078378058,1024.84648,226.0219554,0.595022082,0.096559328,0.082397274,0.082444335,Medium
Bus,Petrol,1.588294389,17,214473,79.84639485,4.459417453,City,Heavy,21.57593008,1.203030164,1.338971587,960.7845841,71.39525887,0.403370966,0.131536512,0.012691418,0.037992013,Low
Motorcycle,Petrol,5.354592034,24,261372,28.70097118,3.185850497,Highway,Moderate,32.66287297,25.64546738,13.15856278,968.1214861,479.7312623,0.309561834,0.184565703,0.024456183,0.090086978,High
Car,Electric,3.603291674,15,276196,71.77593957,1.28694007,City,Moderate,-8.545307849,18.08173429,11.45012585,1033.278813,461.4181824,0.644277883,0.103476921,0.086742713,0.023165711,High
Motorcycle,Petrol,2.268856617,4,226978,64.09080729,3.916439049,Rural,Moderate,28.55821841,46.17106478,16.52795796,1041.082944,408.3193581,0.999115784,0.114138705,0.011986476,0.014470399,High
Car,Diesel,3.011186564,18,203940,31.28298578,1.013258856,Rural,Free flow,34.12745196,90.5287462,6.045629994,956.6717066,305.8299941,0.3197518,0.117864083,0.013984652,0.055254648,High
Bus,Hybrid,0.99536967,3,70775,55.55688142,4.82586162,City,Free flow,-9.191276125,0.500605668,2.716453548,981.2121531,415.8614698,1.3840038,0.190649967,0.056357299,0.09362463,High
Truck,Petrol,1.464907366,5,246709,109.1549435,0.029199579,City,Free flow,17.94814756,48.81919758,7.203215099,1012.917753,488.3619582,1.75345306,0.074387065,0.043029853,0.085210886,High
Bus,Hybrid,4.780843103,25,75614,51.19233366,2.84885252,City,Heavy,7.429424261,88.47934352,15.57414103,1043.864774,177.6127601,0.911466885,0.1735043,0.079285561,0.022416637,Medium
Motorcycle,Diesel,0.800060501,16,138110,75.58130123,0.441986235,Highway,Free flow,-7.461864559,92.6212436,4.834787103,1007.072544,213.9238141,1.759173303,0.091955931,0.068707772,0.022651794,Medium
Truck,Petrol,2.966142308,6,270192,4.242098525,2.037997651,City,Heavy,10.88740597,65.72986033,5.100016999,1032.099255,378.070639,0.386867382,0.150760074,0.026864821,0.018590407,High
Car,Hybrid,3.517052942,23,225279,9.336013599,3.174667702,Rural,Heavy,22.20150706,82.97522976,2.95169368,1042.275512,339.2894386,0.247284031,0.101791311,0.040424088,0.080866062,High
Truck,Petrol,1.084098984,22,277098,9.756968796,3.447992478,Highway,Heavy,35.95068158,32.40681942,19.73028724,1001.904289,421.1684784,1.646337724,0.115313357,0.01780834,0.039712151,High
Motorcycle,Electric,5.860006447,6,231673,93.38889164,3.927847348,Highway,Free flow,21.02652432,28.59594699,19.3461965,1024.044957,206.1412267,1.952060046,0.0725379,0.018490532,0.040002543,Medium
Car,Diesel,1.975851722,8,259407,42.03082738,2.966638514,Highway,Heavy,32.83715408,4.911964712,13.16104277,1016.241291,189.748671,0.74718531,0.088783043,0.098334729,0.093263097,Medium
Truck,Diesel,2.381833342,12,247067,27.3134026,1.256596756,City,Moderate,-3.921424666,50.32026231,4.296361686,1017.136223,313.437702,1.348891503,0.10981541,0.013501798,0.067657766,High
Motorcycle,Diesel,2.380501064,19,199387,89.67894821,4.446266215,Highway,Heavy,0.526058376,45.58320125,15.33112675,1001.706667,115.6360182,1.343575311,0.124816277,0.026342633,0.093741857,Low
Motorcycle,Diesel,1.998166643,13,275369,20.39520751,4.055537065,Rural,Free flow,38.51464321,37.19154907,11.67866859,1012.319166,67.80869238,1.402452465,0.080358087,0.04573569,0.031534584,Low
Car,Hybrid,0.807663875,15,105622,29.57910301,0.800261589,City,Heavy,34.37003451,11.33340992,14.99132277,1005.437451,159.8610816,1.187322121,0.16849438,0.063235736,0.076766981,Medium
Car,Petrol,4.592592929,22,201943,51.71177319,4.132555921,Highway,Moderate,1.761347651,23.07631588,17.20820721,1013.774301,121.246019,0.587219495,0.146622084,0.095792463,0.018437977,Low
Truck,Diesel,5.827596599,8,271674,39.77256828,4.86322258,Highway,Free flow,21.04869409,20.36756158,6.369487345,1000.519779,53.00384887,0.253575878,0.095791026,0.044986422,0.069858162,Low
Motorcycle,Hybrid,1.966326113,14,24791,70.24706532,3.186095584,Highway,Moderate,8.131637926,94.39684022,18.27397487,972.2497015,400.1039516,0.125887692,0.149635576,0.026659152,0.048802052,High
Car,Hybrid,4.247845397,4,105806,40.54087429,1.409026116,Highway,Heavy,13.42992544,96.64603373,17.97116659,1019.361845,294.4451825,0.442576145,0.011268411,0.054036665,0.012846719,Medium
Car,Electric,4.6578609,17,253286,47.1541963,3.032969156,Rural,Moderate,33.04390745,0.342160486,10.94261002,988.4031684,351.0288783,0.327963873,0.122775142,0.079429429,0.017595496,High
Motorcycle,Electric,5.211811971,20,132721,103.546393,1.712675346,City,Heavy,26.78563051,17.05479009,13.69143106,962.7741514,123.3727559,0.172624102,0.109829912,0.033358857,0.094660595,Low
Car,Diesel,2.997671824,19,90721,106.1437728,3.379732353,City,Moderate,1.922128086,88.87808002,8.220717777,1035.132419,165.5113821,0.271837768,0.10775859,0.025221997,0.080629805,Medium
